Date,Expiry,Option type,Strike Price,Open,High,Low,Close,No. of contracts,Open Int,Change in OI,Underlying Value,iv,Date_c,Expiry_c,Strike Price c,Open_c,High_c,Low_c,Close_c,No. of contracts c,Open Int c,Change in OI c,SAME,ATM
12122023,28032024,PE,39000,70.4,85.2,65.05,81.05,35,9795,120,47097.55,8097.55,12122023,28032024,39000,-,-,-,5007,-,210,-,0,0
12122023,28032024,PE,42000,113.95,124.95,111.25,116.3,188,15540,1050,47097.55,5097.55,12122023,28032024,42000,6068.05,6068.05,6030.95,6042.35,4,660,30,0,0
12122023,28032024,PE,43500,197,239.9,191.15,204.35,441,20955,3525,47097.55,3597.55,12122023,28032024,43500,4700,4700,4700,4700,3,7425,-,0,0
12122023,28032024,PE,45000,354.95,398,344.9,390,359,36360,1920,47097.55,2097.55,12122023,28032024,45000,3450,3547.1,3383,3410,49,18975,570,0,0
12122023,28032024,PE,46500,681.65,759.95,670,731.85,208,12225,600,47097.55,597.55,12122023,28032024,46500,2411,2440,2100.05,2285.85,135,11490,165,0,1
12122023,28032024,PE,48000,1236.2,1309.8,1139.2,1299.55,81,2085,-420,47097.55,902.45,12122023,28032024,48000,1515.65,1516.45,1374.8,1399.3,204,23220,-420,0,0
12122023,28032024,PE,51000,3300.8,3300.8,3300.8,3300.8,1,60,-,47097.55,3902.45,12122023,28032024,51000,434.9,434.9,361.9,383.4,1225,25815,1545,0,0
12122023,27062024,PE,46500,981,1099,981,1030,93,3930,1155,47097.55,597.55,12122023,27062024,46500,3289,3289,3086,3096.5,41,9180,300,0,1
12122023,27062024,PE,48000,1400,1600,1400,1549,10,255,90,47097.55,902.45,12122023,27062024,48000,2250,2263.35,2188.35,2244.95,35,7785,-15,0,0
13122023,13122023,PE,46600,7.3,17.15,0.05,0.15,10970481,1895805,246600,47092.25,492.25,13122023,13122023,46600,562.55,590,326.5,490.35,559672,190095,-12225,0,0
13122023,13122023,PE,46700,12,29.1,0.05,0.15,17881966,1825395,76860,47092.25,392.25,13122023,13122023,46700,527.85,527.85,237,390.3,1545914,157470,-140310,0,0
13122023,13122023,PE,46800,29.9,48.95,0.05,0.2,26986981,2915310,877365,47092.25,292.25,13122023,13122023,46800,398.95,419.95,156,291.55,4699509,330825,39105,0,0
13122023,13122023,PE,46900,29.75,81.75,0.05,0.25,43992165,4305465,2550075,47092.25,192.25,13122023,13122023,46900,315.7,365.4,87.8,190.35,12548136,859395,418005,0,0
13122023,13122023,PE,47000,75,135,0.05,0.45,80491395,12955575,10033035,47092.25,92.25,13122023,13122023,47000,250,264.5,30,90.15,46597535,4245150,2750370,0,0
13122023,13122023,PE,47100,128.9,209.85,3.6,12.15,51684848,5147715,3754935,47092.25,7.75,13122023,13122023,47100,179.95,188,0.05,5.15,81812240,11323140,9847725,0,1
13122023,13122023,PE,47200,161,299,69.2,108.35,13053930,1123560,-22800,47092.25,107.75,13122023,13122023,47200,139.8,139.8,0.05,0.45,53153229,4993215,1877040,0,0
13122023,13122023,PE,47300,245,395,139,208.75,4284618,565980,-371160,47092.25,207.75,13122023,13122023,47300,80,80,0.05,0.3,33265788,3123165,-477060,0,0
13122023,13122023,PE,47400,266.35,492,224.55,308.1,1418151,409980,-116085,47092.25,307.75,13122023,13122023,47400,51.7,51.7,0.05,0.2,20177135,2339865,-1200135,0,0
13122023,13122023,PE,47500,384.05,591.9,318.65,408.7,871367,680235,-196005,47092.25,407.75,13122023,13122023,47500,34.95,34.95,0.05,0.2,15892825,3443895,-1103505,0,0
13122023,13122023,PE,47600,438.45,690,416.85,508.4,175686,178365,-66960,47092.25,507.75,13122023,13122023,47600,16.9,20,0.05,0.15,8450591,2401440,-290445,0,0
13122023,20122023,PE,46600,121.35,188.2,89.65,97.4,108740,308790,204300,47092.25,492.25,13122023,20122023,46600,798.05,866.7,643.6,808.9,9508,29850,7635,0,0
13122023,20122023,PE,46700,162.1,218,108.1,116.2,183342,385755,278415,47092.25,392.25,13122023,20122023,46700,750,788.55,575,728.3,21776,35130,15765,0,0
13122023,20122023,PE,46800,180.2,256.5,130.7,140.2,199838,391545,175200,47092.25,292.25,13122023,20122023,46800,648.4,713.35,510,652.6,54613,68460,36195,0,0
13122023,20122023,PE,46900,250,291.3,156.1,167.2,279992,364170,241725,47092.25,192.25,13122023,20122023,46900,567.95,638.65,448.9,579.1,129326,92100,26130,0,0
13122023,20122023,PE,47000,314,333.3,186,197.7,743464,1382025,654585,47092.25,92.25,13122023,20122023,47000,542.3,567.85,390.3,508.65,560487,920115,363000,0,0
13122023,20122023,PE,47100,324.1,379.95,220.3,233.8,335982,456330,354855,47092.25,7.75,13122023,20122023,47100,464.95,502.35,339.85,446.2,361828,431595,334710,0,1
13122023,20122023,PE,47200,369.85,433.5,259.05,274.35,289351,421320,160050,47092.25,107.75,13122023,20122023,47200,410.5,440,293.2,387.2,407688,595950,345345,0,0
13122023,20122023,PE,47300,451.8,488.8,303.25,319.85,197601,289545,106155,47092.25,207.75,13122023,20122023,47300,382.75,382.8,249.65,332.1,298594,513870,202320,0,0
13122023,20122023,PE,47400,454.55,550.95,352,373.85,84803,159975,58770,47092.25,307.75,13122023,20122023,47400,310.85,330,211.6,282.3,220256,437445,151020,0,0
13122023,20122023,PE,47500,520.7,617.2,405,424.4,106310,357705,153225,47092.25,407.75,13122023,20122023,47500,276.65,282,177.4,238.4,420820,1096425,454485,0,0
13122023,20122023,PE,47600,620.35,687.15,465,486,17786,55770,285,47092.25,507.75,13122023,20122023,47600,231.9,246.8,148.55,199,146577,308085,156045,0,0
13122023,28122023,PE,46600,255,289.95,179.2,186.9,11411,67290,10740,47092.25,492.25,13122023,28122023,46600,909.2,1030,808.4,980.55,2128,27510,1935,0,0
13122023,28122023,PE,46700,280,322.4,203.8,211,17165,112410,22080,47092.25,392.25,13122023,28122023,46700,875.05,952.9,743.8,904.45,4209,34260,-1725,0,0
13122023,28122023,PE,46800,317.9,358.1,230.8,240.05,26379,132210,29265,47092.25,292.25,13122023,28122023,46800,800.15,880.6,679.3,829.65,7472,44265,3150,0,0
13122023,28122023,PE,46900,345.35,398.95,262.15,271.55,29927,133440,19320,47092.25,192.25,13122023,28122023,46900,740,815,620,764.9,17129,57660,-6840,0,0
13122023,28122023,PE,47000,357.35,440,295.1,306.7,160398,850815,55440,47092.25,92.25,13122023,28122023,47000,689,748,560.8,698.8,132758,881565,95430,0,0
13122023,28122023,PE,47100,431.5,486,331.55,343.65,32496,122700,10935,47092.25,7.75,13122023,28122023,47100,616.95,684.25,508.25,637.1,30507,99795,19590,0,1
13122023,28122023,PE,47200,460,535,371.8,384.25,40634,122580,12705,47092.25,107.75,13122023,28122023,47200,559.1,622.45,458,579.4,47210,166080,-7800,0,0
13122023,28122023,PE,47300,523.2,587.55,415.9,430.1,29451,74670,6195,47092.25,207.75,13122023,28122023,47300,500.4,565,413.15,521.45,33538,133005,-5580,0,0
13122023,28122023,PE,47400,571.55,644.95,462.85,478.3,19112,57495,22470,47092.25,307.75,13122023,28122023,47400,459.3,510.8,368.2,469.55,30193,109260,-12795,0,0
13122023,28122023,PE,47500,620.95,701.1,512.4,527.2,76861,287625,-54600,47092.25,407.75,13122023,28122023,47500,449.55,459,325.75,423.6,100886,629640,-37365,0,0
13122023,28122023,PE,47600,675.4,766.35,568.25,581.3,6449,16425,2880,47092.25,507.75,13122023,28122023,47600,375.3,412.75,291.05,377.9,11974,70650,-375,0,0
13122023,3012024,PE,46600,294,303.7,289.2,303.7,29,1020,45,47092.25,492.25,13122023,3012024,46600,1036.6,1050,982.9,1050,7,330,30,0,0
13122023,3012024,PE,46700,390,390,390,390,1,1410,-15,47092.25,392.25,13122023,3012024,46700,1020,1020,967.25,967.25,11,615,135,0,0
13122023,3012024,PE,46800,412,427.2,314.5,318.6,326,3900,1275,47092.25,292.25,13122023,3012024,46800,872.15,1018,820.7,907.2,36,810,30,0,0
13122023,3012024,PE,46900,440.9,478,339.4,350.45,90,1515,165,47092.25,192.25,13122023,3012024,46900,780.5,950,775.45,901,53,1020,-,0,0
13122023,3012024,PE,47000,483.55,517.4,378.3,390.5,1280,12075,3195,47092.25,92.25,13122023,3012024,47000,798,890.95,701.05,843.4,918,7665,2595,0,0
13122023,3012024,PE,47100,493.6,550,413.85,425.8,188,1290,465,47092.25,7.75,13122023,3012024,47100,737.7,820,650.5,777.15,264,1470,210,0,1
13122023,3012024,PE,47200,569.4,592.9,444.5,454.85,138,1560,-120,47092.25,107.75,13122023,3012024,47200,650,773.4,598.7,721.85,715,2415,795,0,0
13122023,3012024,PE,47300,620,645.35,495.25,503.05,57,1515,60,47092.25,207.75,13122023,3012024,47300,599.05,708.8,570,655.9,112,4530,60,0,0
13122023,3012024,PE,47400,665.85,693.15,540.5,541.9,86,780,-150,47092.25,307.75,13122023,3012024,47400,548.75,628.55,499.45,612.9,248,2490,585,0,0
13122023,3012024,PE,47500,700.05,749.75,592.6,604.4,592,14505,-960,47092.25,407.75,13122023,3012024,47500,519.1,604.7,451.65,566.2,583,16860,1560,0,0
13122023,3012024,PE,47600,696.1,696.1,696.1,696.1,2,285,-,47092.25,507.75,13122023,3012024,47600,461.05,531.6,415,521.65,346,1800,840,0,0
13122023,10012024,PE,46600,-,-,-,473.55,-,15,-,47092.25,492.25,13122023,10012024,46600,-,-,-,1392.45,-,15,-,0,0
13122023,10012024,PE,46900,557.45,557.45,395.8,407.1,32,135,135,47092.25,192.25,13122023,10012024,46900,948.3,981.8,905.65,927.8,18,195,-,0,0
13122023,10012024,PE,47000,547.65,580.3,450,460.9,138,1020,-315,47092.25,92.25,13122023,10012024,47000,891,1005,837,982.55,170,2250,270,0,0
13122023,10012024,PE,47100,605.35,605.35,534.1,534.1,97,1335,-,47092.25,7.75,13122023,10012024,47100,870.1,952,790.05,932.3,41,270,-,0,1
13122023,10012024,PE,47200,614,667,570,570,26,210,-225,47092.25,107.75,13122023,10012024,47200,794,857.1,761.55,807.5,20,1095,90,0,0
13122023,10012024,PE,47300,-,-,-,830.1,-,15,-,47092.25,207.75,13122023,10012024,47300,737.65,859.35,702.3,816.2,30,675,60,0,0
13122023,10012024,PE,47500,770,810.05,633.95,662.05,52,915,-45,47092.25,407.75,13122023,10012024,47500,633.9,712.8,607,695,45,1635,-105,0,0
13122023,25012024,PE,46600,480,538.85,460,460,51,4425,-390,47092.25,492.25,13122023,25012024,46600,1520,1520,1472.45,1476.1,3,1575,15,0,0
13122023,25012024,PE,46700,540.85,575,471.7,482.75,310,3960,2625,47092.25,392.25,13122023,25012024,46700,1329.65,1440,1329.65,1440,6,1515,15,0,0
13122023,25012024,PE,46800,582.5,601.95,500,503.75,236,4080,1080,47092.25,292.25,13122023,25012024,46800,1280.1,1371,1232.7,1371,30,3630,75,0,0
13122023,25012024,PE,46900,611,645.25,522.8,523.15,85,3885,315,47092.25,192.25,13122023,25012024,46900,1353.05,1353.05,1281.35,1299.3,8,1965,-75,0,0
13122023,25012024,PE,47000,644.95,681.8,557,567.15,11770,122355,9585,47092.25,92.25,13122023,25012024,47000,1178.15,1287,1100,1240.4,7497,81270,8970,0,0
13122023,25012024,PE,47100,670,721.25,595,602.95,556,5055,3510,47092.25,7.75,13122023,25012024,47100,1099.5,1216.05,1057.95,1185.15,173,3390,1170,0,1
13122023,25012024,PE,47200,733.8,772.2,630.45,641.45,274,4875,1410,47092.25,107.75,13122023,25012024,47200,1048.3,1140,995,1112.65,293,5025,1485,0,0
13122023,25012024,PE,47300,761.65,815,673.1,678.9,489,4590,-,47092.25,207.75,13122023,25012024,47300,1014.95,1104.55,943.75,1056.05,392,4710,2310,0,0
13122023,25012024,PE,47400,839.95,856.55,710.4,728.1,364,4305,1560,47092.25,307.75,13122023,25012024,47400,945,1036.15,899.95,1000.45,175,4035,915,0,0
13122023,25012024,PE,47500,865.6,905.3,747.25,760.3,3564,53520,13605,47092.25,407.75,13122023,25012024,47500,900,992.55,837.15,943.35,5252,60495,-7440,0,0
13122023,25012024,PE,47600,922.85,957.05,800,805.35,450,4485,2415,47092.25,507.75,13122023,25012024,47600,822.75,935,788.55,888.8,190,3015,645,0,0
13122023,29022024,PE,47000,824.95,849.65,730,739.95,601,16710,375,47092.25,92.25,13122023,29022024,47000,1624.55,1722.1,1538.55,1681.9,325,44910,660,0,0
13122023,29022024,PE,47200,909,923.4,808.55,843.75,32,885,-195,47092.25,107.75,13122023,29022024,47200,-,-,-,1531,-,165,-,0,0
13122023,29022024,PE,47300,844.75,844.75,844.75,844.75,4,90,-,47092.25,207.75,13122023,29022024,47300,1503.1,1503.1,1503.1,1503.1,1,15,-,0,0
13122023,29022024,PE,47500,1038.95,1040,920,922,54,2130,195,47092.25,407.75,13122023,29022024,47500,1291.35,1400,1260.4,1387.45,30,3810,105,0,0
13122023,28032024,PE,39000,81.05,81.05,70.85,73.95,32,9930,135,47092.25,8092.25,13122023,28032024,39000,-,-,-,5007,-,210,-,0,0
13122023,28032024,PE,42000,112.85,117,100,101.55,246,17100,1560,47092.25,5092.25,13122023,28032024,42000,5980.15,6111,5891.75,6104.35,18,720,60,0,0
13122023,28032024,PE,43500,212.2,230,172,189,596,23760,2805,47092.25,3592.25,13122023,28032024,43500,4750,4750,4736,4736.3,3,7440,15,0,0
13122023,28032024,PE,45000,389.95,415.95,336.05,353.4,657,37995,1635,47092.25,2092.25,13122023,28032024,45000,3350,3350,3250.6,3325,14,19035,60,0,0
13122023,28032024,PE,46500,748,758.35,669,674.1,233,14040,1815,47092.25,592.25,13122023,28032024,46500,2250,2442.9,2158.9,2309.2,91,11895,405,0,1
13122023,28032024,PE,48000,1309.95,1345.8,1200,1207.95,94,2490,405,47092.25,907.75,13122023,28032024,48000,1400,1450,1310,1428.35,343,22125,-1095,0,0
13122023,28032024,PE,51000,-,-,-,3300.8,-,60,-,47092.25,3907.75,13122023,28032024,51000,355,400.05,350.05,380.1,469,28395,2580,0,0
13122023,27062024,PE,46500,1050,1073.9,955,962.5,41,4425,495,47092.25,592.25,13122023,27062024,46500,3042.85,3160,3013.7,3149.35,31,9225,45,0,1
13122023,27062024,PE,48000,1580,1600,1500,1500,10,360,105,47092.25,907.75,13122023,27062024,48000,2177.1,2250,2078.7,2230,78,7455,-330,0,0
14122023,20122023,PE,47200,150.05,162.9,66.45,78.05,990565,674280,252960,47732.3,532.3,14122023,20122023,47200,500,1022.25,466.6,818.1,156092,147450,-448500,0,0
14122023,20122023,PE,47300,180,196.3,81.1,95.1,1124099,719310,429765,47732.3,432.3,14122023,20122023,47300,425,936,425,730.8,186729,116115,-397755,0,0
14122023,20122023,PE,47400,177.9,231.95,99.75,115.3,1159540,668445,508470,47732.3,332.3,14122023,20122023,47400,432.7,854.75,432.55,651.55,294156,208740,-228705,0,0
14122023,20122023,PE,47500,164.7,274.7,120.75,141.6,2263993,1794615,1436910,47732.3,232.3,14122023,20122023,47500,316.6,773.1,316.6,575.95,1126327,781755,-314670,0,0
14122023,20122023,PE,47600,228.9,325.55,147.8,173.05,1933290,938085,882315,47732.3,132.3,14122023,20122023,47600,249.75,696.7,249.75,504,1162920,327615,19530,0,0
14122023,20122023,PE,47700,296.15,372.7,174.35,207.7,2879784,1232520,1198170,47732.3,32.3,14122023,20122023,47700,254.9,623.45,254.9,439.1,2524770,893760,520260,0,1
